kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link,page-content
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amaris,1894.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Amaris.md
Albania,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Apartments Sadiku with swimming pool & jacuzzi,1357.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Sadiku with swimming pool  jacuzzi.md
Albania,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Apartments Sadiku with swimming pool & jacuzzi,1866.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Sadiku with swimming pool  jacuzzi.md
Albania,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Apartments Sadiku with swimming pool & jacuzzi,2375.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Sadiku with swimming pool  jacuzzi.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Ideal ApartHotel Saranda,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,"The nearest beach is 1,300 ft from Ideal ApartHotel Saranda.",8.8,https://www.booking.com/hotel/al/ideal-saranda.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Ideal ApartHotel Saranda.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Ideal ApartHotel Saranda,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,"The nearest beach is 1,300 ft from Ideal ApartHotel Saranda.",8.8,https://www.booking.com/hotel/al/ideal-saranda.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Ideal ApartHotel Saranda.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Ideal ApartHotel Saranda,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,"The nearest beach is 1,300 ft from Ideal ApartHotel Saranda.",8.8,https://www.booking.com/hotel/al/ideal-saranda.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Ideal ApartHotel Saranda.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Koli Apartaments,848.00,8.4,83,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 350 ft from Koli Apartaments.,9.8,https://www.booking.com/hotel/al/koli-apartaments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Koli Apartaments.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Koli Apartaments,1166.00,8.4,83,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 350 ft from Koli Apartaments.,9.8,https://www.booking.com/hotel/al/koli-apartaments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Koli Apartaments.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Koli Apartaments,1485.00,8.4,83,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 350 ft from Koli Apartaments.,9.8,https://www.booking.com/hotel/al/koli-apartaments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Koli Apartaments.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Oni's Apartments,848.00,8.9,88,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,"The nearest beach is 1,000 ft from Oni's Apartments.",10.0,https://www.booking.com/hotel/al/oni-39-s-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Onis Apartments.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Oni's Apartments,1166.00,8.9,88,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,"The nearest beach is 1,000 ft from Oni's Apartments.",10.0,https://www.booking.com/hotel/al/oni-39-s-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Onis Apartments.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Oni's Apartments,1485.00,8.9,88,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,"The nearest beach is 1,000 ft from Oni's Apartments.",10.0,https://www.booking.com/hotel/al/oni-39-s-rooms.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Onis Apartments.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Apartments Nela,1018.00,9.8,5,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 650 ft from Apartments Nela.,7.1,https://www.booking.com/hotel/al/apartments-nela.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Nela.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Apartments Nela,1336.00,9.8,5,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 650 ft from Apartments Nela.,7.1,https://www.booking.com/hotel/al/apartments-nela.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Nela.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Apartments Nela,1654.00,9.8,5,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 650 ft from Apartments Nela.,7.1,https://www.booking.com/hotel/al/apartments-nela.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Nela.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Hotel Venera,977.00,8.6,96,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,"The nearest beach is 1,300 ft from Hotel Venera.",6.9,https://www.booking.com/hotel/al/venera.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Hotel Venera.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Hotel Venera,1344.00,8.6,96,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,"The nearest beach is 1,300 ft from Hotel Venera.",6.9,https://www.booking.com/hotel/al/venera.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Hotel Venera.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Hotel Venera,1710.00,8.6,96,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,"The nearest beach is 1,300 ft from Hotel Venera.",6.9,https://www.booking.com/hotel/al/venera.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Hotel Venera.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,SOLARA Apartments,951.00,9.8,6,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SOLARA Apartments.,7.6,https://www.booking.com/hotel/al/solara-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-SOLARA Apartments.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,SOLARA Apartments,1282.00,9.8,6,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SOLARA Apartments.,7.6,https://www.booking.com/hotel/al/solara-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-SOLARA Apartments.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,SOLARA Apartments,1613.00,9.8,6,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 350 ft from SOLARA Apartments.,7.6,https://www.booking.com/hotel/al/solara-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-SOLARA Apartments.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,The View Above,978.00,,3,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,"The nearest beach is 2,300 ft from The View Above.",8.0,https://www.booking.com/hotel/al/the-view-above.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-The View Above.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,The View Above,1345.00,,3,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,"The nearest beach is 2,300 ft from The View Above.",8.0,https://www.booking.com/hotel/al/the-view-above.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-The View Above.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,The View Above,1712.00,,3,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,"The nearest beach is 2,300 ft from The View Above.",8.0,https://www.booking.com/hotel/al/the-view-above.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-The View Above.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Amaris,1082.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Amaris.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Amaris,1488.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Amaris.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Amaris,1894.00,9.5,122,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 1,000 ft from Amaris.",10.0,https://www.booking.com/hotel/al/amaris.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Amaris.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Erioni Hotel,1338.00,8.6,411,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,The nearest beach is 150 ft from Erioni Hotel.,9.5,https://www.booking.com/hotel/al/piter-beach-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Erioni Hotel.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Erioni Hotel,1840.00,8.6,411,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,The nearest beach is 150 ft from Erioni Hotel.,9.5,https://www.booking.com/hotel/al/piter-beach-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Erioni Hotel.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Erioni Hotel,2342.00,8.6,411,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,True,True,The nearest beach is 150 ft from Erioni Hotel.,9.5,https://www.booking.com/hotel/al/piter-beach-apartments.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Erioni Hotel.md
Albania,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Apartments Sadiku with swimming pool & jacuzzi,1357.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Sadiku with swimming pool  jacuzzi.md
Albania,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Apartments Sadiku with swimming pool & jacuzzi,1866.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Sadiku with swimming pool  jacuzzi.md
Albania,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Apartments Sadiku with swimming pool & jacuzzi,2375.00,8.9,303,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,"The nearest beach is 2,600 ft from Apartments Sadiku with swimming pool & jacuzzi.",10.0,https://www.booking.com/hotel/al/vila-sadiku.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/ALBANIA/booking_matrix_albania_MD/Albania-Apartments Sadiku with swimming pool  jacuzzi.md
Grecja,8,A — super: plaża / ocena / okolica,Porto Koukla Beach,3361.00,8.2,237,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,The nearest beach is 350 ft from Porto Koukla Beach.,8.9,https://www.booking.com/hotel/gr/porto-koukla-beach.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-20&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/GRECJA/booking_matrix_grecja_MD/Grecja-Porto Koukla Beach.md
Grecja,11,A — super: plaża / ocena / okolica,Porto Koukla Beach,4621.00,8.2,237,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,The nearest beach is 350 ft from Porto Koukla Beach.,8.9,https://www.booking.com/hotel/gr/porto-koukla-beach.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-23&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/GRECJA/booking_matrix_grecja_MD/Grecja-Porto Koukla Beach.md
Grecja,14,A — super: plaża / ocena / okolica,Porto Koukla Beach,5881.00,8.2,237,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,The nearest beach is 350 ft from Porto Koukla Beach.,8.9,https://www.booking.com/hotel/gr/porto-koukla-beach.html?aid=2438770&checkin=2026-09-12&checkout=2026-09-26&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/GRECJA/booking_matrix_grecja_MD/Grecja-Porto Koukla Beach.md
